sku,mfgn,qty,price,map,mrp,list,wt,1stclass
35313,"000-156-405",2,"60.00","","","75.00","0.3",1
35321,02011,0,"667.86","849.99","","899.99",48,0
35322,02008,0,"785.71","999.99","","1099.99",63,0
35323,02012,0,"1172.79","1449.99","","1599.99",96,0
35324,02246,0,"1021.43","1299.99","","1499.99",112,0
35325,02247,0,"1294.12","1599.99","","1799.99",127,0
35329,02099,0,"1294.12","1599.99","","1799.99",96,0
35333,02003,0,"392.86","","","499.99",24,0
35334,02014,0,"314.29","","","399.99",17,0
35335,02004,0,"550.00","","","699.99",40,0
35336,02013,0,"392.86","","","499.99",21,0
35337,02005,0,"471.43","","","599.99",31,0
35338,02097,0,"471.43","","","599.99",24,0
35339,02098,0,"392.86","","","499.99",17,0
35340,02092,0,"628.57","","","799.99",40,0
35341,02096,0,"471.43","","","599.99",21,0
35342,02090,0,"550.00","","","699.99",31,0
35345,03300,0,"485.29","","","599.99",39,0
35346,03500,0,"647.06","","","799.99",50,0
35347,03600,0,"889.71","","","1099.99",55,0
35358,02341,0,"13.33","","","19.99","2.2",0
35359,02342,1,"20.00","","","29.99","2.6",0
35360,01083,3,"53.33","","","79.99","5.2",0
35362,02344,6,"40.00","","","59.99","2.65",0
35379,"1182-BUCKET",0,"206.14","","","340.19","2.7",0
35398,"AHST-2",2,"181.01","","","319.99","34.3",0
35399,"AHST-3",1,"237.57","","","419.99","47.5",0
35413,"010-C1013-00",1,"55.99","","","86.14","0.2",1
35420,00001,0,"275.00","399.99","","499.99","36.3",0
35421,27740,1,"68.51","","","126.95","18.3",0
35422,"TPK300",1,"14.99","","","19.99","0.3",1
35423,"GP1030",1,"359.99","","","479.99",6,0
35424,"GP1031",0,"374.99","","","499.99",6,0
35426,"GP2030",0,"359.99","","","479.99","7.2",0
35427,"GP2031",0,"374.99","","","499.99","5.6",0
35428,"GP2033",0,"374.99","","","499.99","5.45",0
35430,"PP5031",0,"397.49","","","529.99","8.6",0
35431,"PP5033",0,"397.49","","","529.99","8.45",0
35432,"GP1052",0,"322.49","","","429.99",5,0
35433,"GP2052",0,"322.49","","","429.99",5,0
35434,"PP5052",0,"344.99","","","459.99",7,0
35435,"GP1173",0,"397.49","","","529.99","7.3",0
35465,1153,0,"4.79","","","7.99","0.2",1
35468,"311-BK",19,"10.15","","","16.99","0.4",0
35469,"311-WH",34,"10.15","","","16.99","0.4",1
35470,"590-BK",16,"6.08","","","10.49","0.3",1
35471,253,25,"20.00","","","33.49","0.8",1
35473,259,24,"9.04","","","15.49","0.5",1
35475,824,6,"34.58","","","57.99","0.7",0
35476,"254M",0,"11.70","","","19.99","0.25",1
35492,104,4,"10.46","","","17.49","0.6",1
35494,222,0,"29.51","","","49.49","1.2",0
35496,237,0,"6.39","","","10.99","0.4",1
35497,238,11,"8.46","","","14.49","0.4",1
35498,247,13,"55.54","","","92.99","3.7",0
35499,248,18,"9.95","","","16.99","0.6",1
35501,266,42,"13.86","","","23.49","0.6",1
35502,267,7,"26.94","","","44.99","1.3",0
35504,269,35,"12.68","","","21.49","1.6",0
35506,270,12,"13.74","","","22.99","0.5",1
35507,276,19,"20.99","","","35.49","1.3",0
35508,277,9,"22.39","","","37.49","1.3",0
35509,750,13,"28.16","","","47.49","1.5",0
35510,797,8,"22.28","","","37.49","2.2",0
35512,823,9,"33.55","","","56.49","0.7",0
35514,827,8,"39.00","","","65.49","0.7",0
35516,1020,19,"5.09","","","8.99","0.2",1
35517,1031,16,"8.08","","","13.49","0.3",1
35518,1032,7,"7.98","","","13.49","0.3",1
35519,1040,6,"7.60","","","12.99","0.3",1
35520,1041,4,"7.50","","","12.99","0.3",1
35521,1042,7,"6.73","","","11.49","0.2",1
35522,1043,6,"5.93","","","9.99","0.2",1
35523,1046,12,"5.84","","","9.99","0.2",1
35524,1047,9,"5.43","","","9.49","0.2",1
35525,1048,15,"11.18","","","18.99","0.2",1
35526,1049,4,"7.59","","","12.99","0.3",1
35527,1176,1,"8.18","","","13.99","0.3",1
35528,1178,11,"7.69","","","12.99","0.3",1
35529,1183,8,"6.44","","","10.99","0.2",1
35531,3025,32,"13.34","","","22.49","0.2",1
35557,"010-C0722-20",10,"112.49","","","160.70","0.3",1
35559,"010-C0728-20",10,"112.49","","","160.70","0.3",1
35561,"010-C0730-20",10,"112.49","","","160.70","0.3",1
35563,"010-C0731-20",10,"112.49","","","160.70","0.3",1
35565,"010-C0732-20",10,"112.49","","","160.70","0.3",1
35566,"010-C0735-00",25,"224.99","","","321.42","0.3",1
35568,"010-C0738-20",0,"69.99","","","116.65","0.3",1
35576,"010-C0747-20",0,"202.50","","","289.28","0.3",1
35578,"010-C0748-20",0,"202.50","","","289.28","0.3",1
35580,"010-C0749-20",0,"202.50","","","289.28","0.3",1
35582,"010-C0750-20",2,"127.49","","","182.13","0.3",1
35584,"010-C0751-20",2,"127.49","","","182.13","0.3",1
35586,"010-C0752-20",2,"127.49","","","182.13","0.3",1
35588,"010-C0755-20",0,"202.50","","","289.28","0.3",1
